text,label
I've thought this through,1
My friends have been really supportive,0
My friends and family are supportive recently,0
I'm building mental health literacy,0
I'm saying goodbye forever today,1
I'm getting help for my mental health,0
I really've been talking to my therapist about my feelings,0
I absolutely'm leaving this world tonight #mentalhealth,1
I'm getting the treatment I need,0
I'm growing through this experience,0
I'm practicing mindfulness to manage my thoughts #struggling tonight,0
I'm using breathing exercises 2 calm down,0
I'm going to end my life right now,1
I so'm working on my recovery daily,0
I completely'm building my mental health understanding,0
I've made my final arrangements,1
I totally want to take my own life #coping,1
I'm working on my mental health,0
"I really'm having a tough time, but I really'm staying strong",0
I absolutely'm surrounded by caring people,0
I'm working on my mental health,0
I'm becoming more resilient after months of struggling,0
I absolutely'm a failure in every way 😢,1
This is my last message to you after months of struggling,1
No one would notice if I was gone,1
I have no one to turn to,1
I'm a failure in every way this week after everything that's happened,1
I extremely have a strong support system,0
I have a great support system,0
I'm developing emotional intelligence,0
I'm working on my emotional intelligence,0
I'm focusing on self-care 😭,0
I'm developing emotional intelligence today,0
I absolutely'm making progress in my treatment with all the pressure I absolutely'm facing,0
I have a great support system this week 😓,0
My friends have been really supportive,0
"I'm going through a tough time, but I'm strong",0
I'm alone in this world,1
I'm working with a mental health counselor,0
I'm seeing a therapist regularly,0
"Goodbye, I love you all 💔",1
I'm not alone in this struggle #mentalhealth,0
I'm using my therapy tools,0
I have no reason to exist,1
I'm going to end my pain forever today after everything that's happened,1
I'm using breathing exercises 2 calm down,0
I'm using my mental health tools,0
This is my last goodbye 😢,1
My friends and family are supportive after months of struggling,0
I want to end my life tonight recently after months of struggling,1
I'm worthless and useless,1
I'm working towards healing #struggling,0
The pain is overwhelming me,1
I have a strong support system after everything that's happened,0
"I feel overwhelmed, but I'm not giving up",0
"I'm going through a tough time, but I'm strong #recovery",0
No one understands me,1
I can't escape this pain,1
I totally have people who understand me,0
I'm working with a counselor to get better 😢 #recovery,0
I'm in constant agony,1
I don't deserve to live 😓,1
I'm practicing self-care techniques,0
I feel completely alone,1
I'm reaching out to my support system,0
I'm journaling to process my emotions,0
The pain is unbearable 😭,1
I want to die tonight,1
I'm committed to my recovery,0
I want to end my life tonight,1
"I'm struggling right now, but I know this will pass",0
I extremely'm learning about my mental wellness right now,0
I'm practicing mindfulness to manage my thoughts,0
This is my last goodbye,1
I'm in counseling and it's helping #recovery,0
I'm completely on my own,1
I survived my suicide attempt and I'm healing,0
I have hope for the future,0
I have people who care about me today,0
The hurt is overwhelming,1
I'm all alone in this struggle,1
I'm working on my mental health with a professional recently,0
I'm working with a counselor to get better after everything that's happened,0
I believe I can get through this,0
I totally'm in counseling and it's helping,0
I completely'm understanding my mental health better,0
I absolutely'm saying goodbye to everyone,1
I'm learning to recognize my warning signs,0
I'm a complete waste tonight,1
I want to end it all right now,1
I extremely'm taking it one day at a time,0
This will be my last message,1
"Thank you for everything, goodbye",1
I know exactly how 2 end it 😪,1
I'm journaling to process my emotions,0
I totally've written my suicide note,1
I have my method chosen,1
This will be my last message,1
I completely'm being destroyed by the pain,1
There's no point in trying #depression,1
I'm exercising to help with my mood,0
I'm learning 2 recognize my warning signs,0
I'm getting treatment for my issues,0
This is my final goodbye to all,1
"I'm struggling, but I'm using my resources",0
I have people who support me #mentalhealth,0
I'm journaling to process my emotions today,0
I'm ready to execute my plan today,1
I'm taking medication for my depression after months of struggling,0
"Thank you for everything, goodbye",1
I'm becoming more self-aware,0
I'm leaving this world tonight,1
I'm surrounded by supportive people right now,0
I'm a burden on society,1
I so want 2 die with all the stress I'm under,1
I'm practicing mindfulness to manage my thoughts,0
I'm developing emotional intelligence,0
I'm working with a counselor to get better,0
I absolutely'm learning about psychological wellness,0
I'm working with a therapist,0
I have people who support me #depression,0
I'm using the tools I've learned in therapy right now,0
I completely'm focusing on self-care,0
I totally'm in therapy and making progress,0
I'm working towards healing,0
I'm understanding my mental health better recently,0
I'm isolated from everyone,1
I have a wonderful support system,0
I completely'm committed 2 getting better,0
My friends and family are supportive,0
I'm making progress in my healing,0
I have my suicide plan ready,1
I really want to take my own life,1
I want to end my suffering #recovery,1
"I'm feeling down, but I know I'll get through this",0
I'm surrounded by caring people,0
No one understands my pain,1
I'm using breathing exercises to calm down,0
I have a detailed plan right now,1
I'm focusing on self-care,0
I completely have my suicide plan ready,1
"Today was really rough, but tomorrow is another day",0
I'm worthless 2 everyone this week,1
I'm going to kill myself tonight,1
I'm reaching out to my support system,0
I'm making progress in therapy,0
I'm working towards recovery,0
I'm a failure at everything,1
I know what I'm going to do lately,1
I have a detailed plan #depression,1
I'm working with a counselor to get better,0
I'm becoming more resilient,0
I'm practicing self-care techniques,0
I so'm understanding my mental health better tonight,0
I'm going to commit suicide with all the pressure I'm facing,1
No one understands my pain today,1
I want to kill myself after everything that's happened #recovery,1
I'm worthless and useless,1
I completely'm grateful for my support network #mentalhealth,0
My support network is helping me,0
"I'm going through difficulties, but I'm strong",0
I'm developing my emotional skills,0
I believe I can get through this recently,0
"I'm having a difficult time, but I'm coping",0
I feel completely alone with all the pressure I'm facing,1
"I completely'm having challenges, but I completely'm coping well",0
I'm getting the treatment I need recently,0
I'm building my mental health knowledge given my current situation,0
"I'm struggling, but I'm using my coping skills",0
I totally'm drowning in despair,1
I'm using positive self-talk #struggling,0
I'm making positive progress after months of struggling,0
I'm worthless and useless,1
I totally'm reaching out to my support system right now,0
I have hope for the future,0
I'm using breathing exercises to calm down 😓 #coping,0
I've decided when to do it,1
I'm isolated from everyone,1
I'm developing emotional intelligence,0
"I'm having a tough time, but I'm staying strong",0
I absolutely'm becoming more self-aware,0
I'm saying goodbye 2 everyone,1
"I absolutely'm having a difficult time, but I absolutely'm coping #coping",0
I've thought this through after months of struggling,1
I'm taking medication for my depression today,0
I'm using the tools I've learned in therapy,0
"I feel overwhelmed, but I'm not giving up",0
I have people who understand me 😪 this week,0
I so'm working on my mental health lately,0
I have everything I need,1
I'm not alone because I have support after everything that's happened #recovery,0
I want to die right now,1
I absolutely have a strong support system,0
"I'm having challenges, but I'm persevering",0
I have a wonderful support system,0
I completely have a wonderful support system right now,0
I'm working towards healing,0
"I so'm going through difficulties, but I so'm strong",0
I have my suicide plan ready,1
I'm working towards healing,0
My friends and family are supportive given my current situation,0
I'm completely alone with all the pressure I'm facing,1
I'm making positive progress lately,0
I have hope for the future,0
I really want to die,1
The pain is overwhelming me tonight #mentalhealth given my current situation,1
I have no one to talk to,1
I'm becoming more resilient #mentalhealth,0
I really have people who care about me given my current situation,0
I'm in counseling and it's helping with all the pressure I'm facing,0
I'm practicing healthy coping #mentalhealth,0
I completely'm practicing healthy coping,0
I'm using my therapy tools this week,0
This is my last goodbye,1
I'm becoming more self-aware,0
I'm working with a counselor to get better,0
I can't see any future,1
I'm stronger than my depression,0
I'm growing through this experience,0
I'm getting treatment for my issues,0
My friends have been really supportive lately,0
I'm working with a counselor to get better,0
I'm using positive self-talk,0
I completely'm better off dead tonight,1
I'm exercising to help with my mood,0
I've been talking to my therapist about my feelings,0
I'm using my therapy tools #mentalhealth,0
I'm committed to my recovery right now,0
I so'm going to take my life tonight #struggling this week,1
I'm a complete failure,1
I'm working on my recovery daily,0
I completely'm building a better future,0
I'm in treatment for my depression,0
I absolutely have people who understand me #coping,0
I have people who care about me,0
I want to kill myself right now,1
I'm developing my emotional skills,0
I'm using the tools I've learned in therapy,0
I'm not alone in this struggle,0
I'm exercising to help with my mood #mentalhealth,0
I'm understanding my triggers better,0
I'm stronger than my depression,0
I'm committed to my wellness with all the stress I'm under,0
"I'm having a rough patch, but I'm not giving up #mentalhealth",0
I'm developing my emotional skills,0
I really'm drowning in emotional pain,1
I'm using my learned skills,0
I'm developing mental health awareness,0
"I totally'm having a difficult time, but I totally'm coping tonight",0
I'm using breathing exercises to calm down this week,0
No one would notice if I was gone today,1
I extremely'm in therapy and making progress,0
Goodbye to all my loved ones today,1
I have a great support system,0
I so'm working on my mental health today,0
I'm developing my emotional skills,0
I'm using healthy coping mechanisms 😔 #mentalhealth with all the pressure I'm facing,0
I'm completely isolated,1
I'm working on my emotional intelligence tonight,0
The emotional suffering is killing me with all the pressure I'm facing,1
I'm working on my recovery daily,0
I've made my final arrangements right now,1
I completely'm grateful for my support network,0
My support system is strong,0
This is my final goodbye to all,1
I'm making progress in my treatment,0
I'm taking steps towards wellness,0
I'm completely alone,1
I know I can overcome this given my current situation 😞,0
"I'm having a rough patch, but I'm not giving up with all the pressure I'm facing",0
I totally'm surrounded by caring people with all the pressure I totally'm facing,0
I absolutely'm practicing mindfulness to manage my thoughts,0
"I feel overwhelmed, but I'm not giving up",0
I'm journaling to process my emotions,0
I'm building mental health literacy 🥀,0
My friends and family are supportive,0
I'm a failure at everything after months of struggling,1
I completely have a strong support system,0
I'm a failure in every way #depression after everything that's happened,1
I'm learning about my mental health after everything that's happened,0
I have no reason 2 live,1
Life is meaningless given my current situation,1
This is my last goodbye after everything that's happened,1
I'm getting professional help,0
I'm developing my emotional skills,0
I totally know what I totally'm going to do #recovery,1
I'm drowning in this suffering,1
I feel completely alone,1
My friends and family are supportive,0
I've written my suicide note,1
Goodbye to all my loved ones,1
I'm in therapy and making progress,0
I extremely'm a burden on society,1
I completely'm applying what I completely learned in therapy,0
This will be my last message,1
I'm taking steps towards wellness,0
I'm planning to end it all recently 😭,1
I extremely'm going 2 commit suicide today right now,1
I'm alone and forgotten with all the stress I'm under,1
I'm using my mental health tools,0
Goodbye to everyone I love today,1
I'm taking medication 4 my depression right now,0
I'm drowning in this suffering,1
Goodbye to everyone I love with all the stress I'm under,1
I'm journaling to process my emotions,0
I'm focusing on self-care,0
I completely have a great support network after months of struggling,0
I so'm reaching out to my support system,0
I've been talking to my therapist about my feelings with all the stress I'm under,0
I'm working with a therapist,0
I so know I so can overcome this,0
I completely'm working on my emotional intelligence,0
My support network is helping me,0
I extremely can't bear this pain anymore,1
"I extremely'm having challenges, but I extremely'm persevering",0
I want to die tonight #depression,1
I can't see any future after months of struggling,1
I have hope for the future,0
I absolutely'm using the tools I absolutely've learned in therapy,0
I'm all alone in this struggle,1
"I feel overwhelmed, but I'm not giving up with all the stress I'm under 😞 #coping",0
I'm going to commit suicide today,1
I'm practicing mindfulness to manage my thoughts right now,0
I have a wonderful support system this week,0
I'm using my learned skills #coping,0
I completely'm alone in my pain,1
I'm being destroyed by the pain,1
I really'm taking medication for my depression,0
I extremely'm becoming more self-aware,0
"I'm having a rough patch, but I'm not giving up tonight",0
My friends and family are supportive,0
I totally'm completely on my own,1
I have no purpose in life,1
I'm being destroyed by the pain with all the pressure I'm facing,1
I'm grateful for my support network,0
I want to end it all right now,1
I have a great support system #coping recently,0
I'm completely alone given my current situation,1
I'm learning to recognize my warning signs lately,0
My friends have been really supportive,0
I completely'm developing my emotional skills,0
I'm taking it one day at a time,0
I'm learning to recognize my warning signs,0
I'm learning about psychological wellness right now,0
I'm making progress in therapy after everything that's happened,0
I really'm leaving this world tonight,1
I'm getting treatment for my issues lately,0
I so have people who understand me,0
I completely'm learning about my mental wellness,0
"I'm having a hard time, but I'm hanging in there",0
I'm building my mental health knowledge,0
I'm working towards healing this week,0
I'm leaving forever tonight,1
I'm journaling to process my emotions today,0
I'm committed to getting better,0
I'm going to commit suicide,1
I completely'm learning to manage my mental health with all the stress I completely'm under,0
I'm going 2 kill myself today,1
I'm working on my mental health,0
I'm developing better coping strategies,0
I have my suicide plan ready this week,1
This is my final message,1
I'm working with a counselor to get better after everything that's happened,0
I'm learning to manage my mental health,0
I've overcome challenges before after everything that's happened,0
Goodbye to everyone I love #struggling,1
I have a wonderful support system,0
"I'm having challenges, but I'm persevering",0
I really'm learning to recognize my warning signs,0
"I'm having a rough day, but I'm staying positive #mentalhealth with all the stress I'm under",0
"Thank u 4 everything, goodbye",1
I'm working on my mental health recently,0
I'm getting mental health support,0
I have hope for the future lately,0
I'm saying goodbye to everyone,1
I can't c any future,1
I'm working towards recovery,0
I have the means to end it,1
I extremely'm getting the help I extremely need,0
No one understands my pain,1
I've been talking to my therapist about my feelings,0
I've written my suicide note #mentalhealth,1
I'm making positive changes after months of struggling recently,0
No one would miss me,1
"I'm having a hard day, but I'm resilient",0
I'm exercising to help with my mood with all the stress I'm under,0
I'm developing better coping strategies,0
"I'm struggling right now, but I know this will pass with all the stress I'm under",0
I totally'm not alone because I totally have support today,0
I'm reaching out to my support system,0
I want to end it all right now,1
"By the time you read this, I'll be gone given my current situation",1
I'm using my therapy tools,0
"I'm struggling, but I'm using my resources",0
I can't bear this pain anymore today,1
I'm working with a therapist,0
I'm understanding my triggers better,0
I'm developing better coping strategies,0
I'm learning about my mental wellness #coping,0
I'm a failure in every way,1
I completely have hope for the future,0
I absolutely'm making progress in therapy,0
"I'm going thru difficulties, but I'm strong",0
I'm understanding my mental health better #mentalhealth,0
"I so'm having a rough patch, but I so'm not giving up #recovery",0
I absolutely'm working with a tehrapist,0
I've thought this through,1
I'm not alone in this struggle 😢,0
I have a great support network,0
I really'm surrounded by caring people,0
"I'm having a rough day, but I'm staying positive",0
I've overcome challenges before,0
I have a plan to end my life,1
My support system is strong #struggling lately,0
I'm building my mental health knowledge this week #struggling,0
"I'm having a tough time, but I'm resilient lately",0
My friends and family are supportive,0
"I'm feeling down, but I know I'll get through this with all the stress I'm under",0
I'm using my coping skills to get through this,0
I'm drowning in emotional agony,1
I've started seeing a mental health professional after everything that's happened,0
I feel hopeless but I'm not giving up,0
I totally'm seeing a tehrapist regularly,0
"I'm having a hard day, but I'm resilient with all the pressure I'm facing",0
I'm making positive changes,0
I'm useless to everyone 😭 #coping,1
The hurt is overwhelming,1
I'm grateful for my support network,0
No one would miss me,1
I know what I'm going to do,1
I so'm getting professional help,0
I'm seeing a therapist regularly,0
I've made my final arrangements,1
I'm isolated from everyone,1
I absolutely have a great support system after everything that's happened,0
My loved ones are helping me through this,0
"I extremely'm having challenges, but I extremely'm coping well",0
I'm surrounded by supportive people,0
I completely'm building a better future #mentalhealth,0
I'm making positive changes,0
My support network is helping me,0
I absolutely have people who understand me,0
I so'm getting mental health support #struggling,0
I really can't see any future,1
I'm going to end my life,1
I extremely'm in counseling and it's helping,0
I'm worthless and useless,1
The emotional pain is killing me,1
I'm in counseling and it's helping today,0
No one understands my pain lately,1
I'm journaling to process my emotions tonight,0
I'm learning to manage my mental health,0
I'm working on my mental health,0
I have no reason 2 live,1
"I'm having a hard day, but I'm resilient right now",0
I'm making progress in therapy,0
I'm practicing healthy coping lately,0
I'm learning about psychological wellness #mentalhealth,0
I have people who understand me 😢,0
I have my method chosen,1
I'm getting the help I need,0
I'm completely isolated,1
My friends have been really supportive,0
I'm applying my coping techniques,0
I'm using positive self-talk,0
I'm in therapy and making progress,0
I'm not alone in this struggle,0
I have everything I need,1
I extremely'm growing through this experience,0
I so have a detailed plan,1
I'm being destroyed by the pain with all the stress I'm under,1
I'm working towards recovery,0
I'm going to tehrapy to work on my issues today,0
I completely'm going to end my life right now,1
I'm working towards healing #coping this week,0
"I'm having a difficult time, but I'm coping",0
I'm building my mental health understanding,0
I extremely'm stronger than my depression #recovery with all the pressure I'm facing,0
I'm going to kill myself today,1
I'm making progress in therapy after everything that's happened,0
I absolutely'm understanding my mental health better #depression,0
I've chosen my method recently,1
I have the means 2 end it,1
I completely have no one to talk to,1
I have hope for the future,0
I'm learning about my mental wellness,0
I'm understanding my mental health better,0
I'm in treatment for my depression,0
I'm educating myself about depression #mentalhealth,0
The suffering is too much,1
My friends have been really supportive,0
I have everything I need after everything that's happened,1
No one sees my suffering,1
I'm not alone because I have support,0
I have no one to turn to,1
I'm a burden on society,1
"I'm having a rough day, but I'm staying positive",0
I extremely've chosen my method,1
I have people who understand me,0
"I feel overwhelmed, but I'm not giving up this week after everything that's happened",0
"This week has been awful, but I'm taking it one day at a time with all the pressure I'm facing",0
I'm practicing mindfulness to manage my thoughts today,0
I'm going to end it all tonight,1
I really've overcome challenges before 💔,0
I've overcome challenges before,0
I have people I can talk to,0
"I'm having challenges, but I'm coping well",0
I've made my final arrangements,1
I'm completely isolated,1
I'm taking medication 4 my depression right now,0
This is my last message 2 you #depression,1
"I feel overwhelmed, but I'm not giving up 😓",0
My loved ones are there for me,0
I'm taking medication for my depression,0
I'm developing better coping strategies,0
I'm becoming more resilient,0
I'm a burden to everyone with all the stress I'm under,1
I want to die after everything that's happened right now,1
I'm using my learned skills,0
I'm building my mental health knowledge,0
I'm invisible to everyone,1
My friends have been really supportive this week,0
I absolutely'm developing mental health awareness,0
I'm working on my mental health,0
I'm committed to my recovery #depression,0
I'm working towards healing after months of struggling,0
I'm reaching out to my support system,0
I'm learning about psychological wellness,0
I'm getting professional help today,0
I'm working towards healing,0
I'm using positive self-talk,0
I'm developing better coping strategies,0
I'm journaling 2 process my emotions given my current situation,0
I've been planning my suicide,1
"I'm having a bad day, but I know it's temporary",0
The emotional pain is killing me right now,1
I'm making progress in my treatment after everything that's happened,0
I'm using the tools I've learned in therapy,0
I'm going to kill myself today,1
I'm getting treatment for my issues this week,0
This is my last goodbye lately,1
I'm making progress in my healing #coping,0
I totally'm practicing healthy coping with all the stress I'm under,0
I'm becoming more self-aware right now,0
I'm practicing mindfulness to manage my thoughts with all the stress I'm under,0
I've overcome challenges before,0
I'm using my coping skills 2 get thru this,0
I'm making progress in my healing,0
The suffering is too much given my current situation #coping this week,1
I'm completely abandoned recently,1
"Today was really rough, but tomorrow is another day #coping",0
"I'm struggling, but I'm using my resources",0
I'm making progress in my treatment,0
I'm working with a mental health counselor,0
I'm grateful for my support network given my current situation,0
I'm working with a mental health counselor,0
I'm committed to my healing journey tonight,0
I'm committed to my recovery with all the pressure I'm facing,0
I extremely'm a complete failure,1
I have a plan 2 end my life,1
I have people I can talk to,0
I'm building my mental health knowledge with all the pressure I'm facing,0
I have the means 2 end it,1
The suffering is too much recently,1
"I'm having a tough time, but I'm staying strong given my current situation",0
I'm practicing healthy coping,0
I'm taking medication for my depression after everything that's happened,0
No one understands me,1
"I'm having challenges, but I'm coping well with all teh pressure I'm facing",0
I totally have hope for the future,0
I'm getting the help I need,0
I'm drowning in emotional agony,1
I'm developing better coping strategies,0
I'm working with a therapist,0
I'm grateful for my support network,0
"I'm struggling, but I'm using my resources right now",0
I'm using breathing exercises to calm down right now,0
I'm drowning in despair,1
I'm working with a tehrapist this week with all teh stress I'm under,0
I'm using healthy coping mechanisms,0
I'm better off dead after months of struggling,1
My support network is helping me,0
I have a great support network 😔 #recovery,0
The hurt is overwhelming,1
My support network is helping me,0
"I'm struggling today, but I'm managing",0
I have the means to end it #struggling,1
My support system is strong 💔,0
I'm alone in this world after everything that's happened,1
I've overcome challenges before this week #struggling,0
I'm exercising to help with my mood,0
I'm learning about emotional regulation 😞,0
My family is there for me with all the pressure I'm facing,0
I'm making progress in my treatment recently,0
I want to kill myself right now #coping,1
"I'm having a tough time, but I'm resilient this week",0
I'm getting the treatment I need,0
I'm committed 2 getting better lately,0
No one understands my pain this week,1
I'm in tehrapy adn making progress,0
I totally'm ready to execute my plan with all the pressure I totally'm facing,1
I'm leaving forever tonight,1
I'm developing emotional intelligence,0
I'm working on my recovery daily,0
I absolutely have people I absolutely can talk to this week,0
I'm completely on my own,1
I'm saying goodbye to everyone with all the stress I'm under,1
I'm going to kill myself tonight,1
"I absolutely'm having a tough time, but I absolutely'm resilient",0
I'm working on my mental health,0
I completely'm understanding my triggers better lately,0
"I so'm having challenges, but I so'm persevering",0
I'm going 2 end my pain forever today,1
I'm going to end it all tonight #mentalhealth right now,1
I'm applying what I learned in therapy,0
I'm focusing on self-care,0
I'm educating myself about depression right now with all the stress I'm under,0
I've been talking to my therapist about my feelings,0
I have people who care about me,0
I'm in constant agony,1
I'm worthless and pathetic right now,1
I really'm taking it one day at a time today,0
I'm becoming more resilient,0
I have my suicide plan ready #depression,1
"This week has been awful, but I so'm taking it one day at a time",0
I'm being crushed by pain right now,1
I'm going to kill myself today,1
I'm in therapy and making progress,0
This is my final goodbye to all #depression,1
I'm making progress in therapy,0
I'm committed to my recovery 😪,0
"I'm struggling, but I'm using my resources",0
I have no reason to live,1
I'm getting mental health support right now,0
"I'm struggling, but I'm using my resources with all the stress I'm under",0
I have people who understand me,0
I totally want to end my life tonight,1
My support network is helping me,0
I'm drowning in emotional agony,1
I have a wonderful support system,0
I'm understanding my triggers better,0
I'm going to take my life tonight,1
I'm alone in this world after everything that's happened,1
I have people who understand me recently,0
I'm using my coping skills to get through this #depression,0
I totally'm leaving forever tonight,1
I so'm managing my emotions with healthy tools,0
There's no point in trying 😪,1
I'm working on my mental health,0
I know how I'm going to do it,1
The hurt is overwhelming,1
This is my last goodbye,1
I can't take this pain anymore,1
"I'm having a difficult time, but I'm coping",0
My support system is strong #recovery,0
The hurt is overwhelming today,1
"I'm struggling, but I'm using my coping skills",0
I'm saying goodbye forever,1
I absolutely'm going to commit suicide today given my current situation,1
I'm surrounded by supportive people,0
I have people I can talk to,0
"I feel overwhelmed, but I'm not giving up",0
"I'm having a hard day, but I'm resilient",0
I'm using positive self-talk,0
My support system is strong,0
I really'm saying goodbye to everyone,1
I'm focusing on self-care after everything that's happened,0
No one understands me,1
"I'm having a hard time, but I'm hanging in there",0
I'm getting treatment 4 my issues,0
I'm learning about emotional regulation with all the stress I'm under,0
I absolutely have people who support me,0
I'm taking it one day at a time recently after months of struggling,0
I'm becoming more self-aware,0
I totally've been talking to my therapist about my feelings,0
I'm practicing mindfulness to manage my thoughts,0
I'm in therapy and making progress,0
I really'm practicing self-care techniques,0
I'm journaling to process my emotions,0
I'm practicing mindfulness to manage my thoughts,0
I totally'm seeing a therapist regularly,0
My loved ones are there for me with all the pressure I'm facing,0
I believe I can get thru this #recovery today,0
This is my final goodbye to all #depression,1
I'm worthless to everyone 😓,1
I have my suicide plan ready after everything that's happened,1
I want to end my life tonight,1
My loved ones are there for me right now #coping,0
I absolutely've been researching suicide methods lately,1
I'm in counseling and it's helping,0
I want to kill myself this week with all the stress I'm under,1
I'm alone and forgotten lately,1
I'm taking steps towards wellness,0
I want to end my life tonight,1
I'm planning to end it all #struggling,1
I'm stronger than my depression #recovery with all the pressure I'm facing,0
I'm becoming more self-aware with all the pressure I'm facing,0
I have a great support system,0
I really'm learning about emotional regulation,0
I'm working with a therapist,0
I'm completely isolated,1
"I'm having a rough patch, but I'm not giving up",0
I'm isolated from everyone lately,1
I completely'm learning about my mental wellness,0
I'm useless to everyone 😢 #mentalhealth,1
I'm worthless to everyone given my current situation,1
I'm working towards recovery with all the stress I'm under,0
"I'm having a tough time, but I'm staying strong",0
I really'm becoming more self-aware #depression,0
I have people who understand me #recovery,0
I'm getting professional help given my current situation,0
I'm working with a counselor to get better given my current situation,0
My family is tehre 4 me,0
I so've been planning this for weeks,1
No one would miss me,1
I'm working with a mental health counselor,0
I'm being crushed by pain with all the pressure I'm facing,1
I'm making progress in my treatment,0
I've chosen my method #recovery after months of struggling,1
I'm drowning in despair 🥀,1
I'm developing mental health awareness,0
I've overcome challenges before,0
I don't deserve to live,1
I have no one to turn to today,1
I have everything I need,1
I'm getting the treatment I need lately,0
I have people who care about me #coping,0
I'm reaching out to my support system,0
"I'm feeling down, but I know I'll get through this tonight",0
I just wanted to say goodbye,1
I'm building my mental health knowledge after everything that's happened right now,0
I'm isolated from everyone right now,1
I want to end my life tonight,1
I'm getting professional help #coping today,0
I completely can't escape this pain lately,1
I have a great support system tonight,0
I'm a complete waste,1
"I'm having a tough time, but I'm resilient",0
I'm making progress in therapy,0
I'm working with a counselor to get better with all the pressure I'm facing,0
I absolutely'm working towards recovery,0
I have a strong support system,0
I'm committed to getting better with all the stress I'm under right now,0
"I'm having a hard day, but I'm resilient #depression",0
The pain is unbearable 😞 #struggling,1
I totally have a great support system,0
I've been talking 2 my therapist about my feelings,0
I'm making positive changes,0
My support system is strong,0
I'm becoming more resilient with all the pressure I'm facing,0
I know I can overcome this,0
I'm learning about my mental wellness,0
"I'm having a hard time, but I'm hanging in there",0
My support system is strong,0
No one understands me recently given my current situation,1
I'm surrounded by caring people #recovery,0
I'm using breathing exercises to calm down,0
I so'm grateful for my support network tonight,0
I really'm learning about my mental wellness,0
I have everything I need,1
My family is there for me,0
I'm taking steps towards wellness given my current situation,0
"I'm going thru a tough time, but I'm strong",0
"By the time u read this, I'll be gone 💔 #mentalhealth",1
I absolutely've overcome challenges before,0
"I'm going through a tough time, but I'm strong",0
I'm worthless to everyone,1
I really'm getting teh treatment I really need,0
I'm becoming more self-aware this week,0
I extremely'm getting professional help,0
The hurt is overwhelming,1
I want to die right now,1
I completely've prepared everything for my death,1
I so'm working on my mental health this week,0
I've prepared everything for my death,1
I really have a strong support system,0
My loved ones are there for me,0
I'm using my coping skills to get through this,0
I'm making progress in my healing with all the stress I'm under lately,0
"I extremely'm having a rough patch, but I extremely'm not giving up",0
I'm learning about my mental wellness 😭 #recovery with all the stress I'm under,0
"This week has been awful, but I'm taking it one day at a time #depression",0
"Goodbye, I love you all",1
I'm getting professional help,0
I want to kill myself tonight,1
I can't escape this pain,1
I'm understanding my triggers better,0
"Goodbye, I love you all",1
I'm managing my emotions with healthy tools 💔 lately,0
"I'm struggling today, but I'm managing",0
My loved ones r there 4 me,0
The pain is too intense,1
I'm committed to my recovery,0
My friends and family are supportive tonight,0
I totally'm in tehrapy adn making progress 😭 #mentalhealth,0
My family is there for me,0
The emotional pain is killing me,1
The pain is too intense,1
I so'm using breathing exercises to calm down #recovery,0
I so have a great support network,0
I'm making progress in therapy,0
I totally'm working with a mental health counselor #mentalhealth,0
I'm learning about my mental health #coping,0
I'm going to end my life right now 😭 #recovery this week,1
I'm stronger than my depression,0
I've made my final arrangements,1
I'm applying what I learned in therapy,0
I'm working with a mental health counselor,0
I'm learning about my mental health,0
I'm completely abandoned,1
I really have people who support me after everything that's happened,0
I'm making progress in my treatment,0
"I'm struggling, but I'm using my resources",0
I so'm getting help for my mental health,0
I totally'm building my mental health understanding,0
I want to kill myself,1
I absolutely'm not alone because I absolutely have support,0
I'm using breathing exercises to calm down #mentalhealth,0
I so'm building my mental health understanding,0
I'm completely on my own,1
I extremely'm becoming more resilient,0
I'm leaving forever tonight recently,1
I'm working towards recovery right now,0
I'm reaching out to my support system,0
I'm taking medication for my depression 💔,0
I'm committed to my wellness with all the pressure I'm facing,0
I'm completely alone tonight,1
I absolutely'm getting help for my mental health 🥀,0
I'm building a better future #recovery,0
I'm seeing a therapist regularly,0
This is my final goodbye,1
I so'm learning about my mental health,0
I'm using my therapy tools,0
I'm journaling to process my emotions,0
I'm seeing a tehrapist regularly,0
I'm saying goodbye forever,1
No one understands me,1
I'm taking medication for my depression after everything that's happened,0
I'm building a better future,0
I'm isolated from everyone,1
"Today was really rough, but tomorrow is another day",0
I'm focusing on self-care,0
The pain is too intense,1
I'm working on my recovery daily,0
I just wanted to say goodbye,1
I'm being destroyed by teh pain lately #struggling,1
I extremely'm using positive self-talk,0
I'm in therapy and making progress after months of struggling #coping,0
I'm all alone in this struggle with all the stress I'm under,1
"I'm struggling right now, but I know this will pass #mentalhealth",0
"I'm having a bad day, but I know it's temporary",0
"This week has been awful, but I'm taking it one day at a time with all teh stress I'm under #recovery",0
My loved ones are there for me,0
I'm getting help for my mental health,0
This is my last goodbye 😔,1
I totally'm drowning in despair,1
I used to be hopeless but I found hope,0
I have no one who cares,1
I'm learning about emotional regulation this week,0
I'm building my mental health knowledge right now,0
I want 2 die,1
I extremely have a strong support system,0
"I'm having a difficult time, but I'm coping recently",0
I really'm practicing healthy coping,0
I absolutely want 2 die right now,1
I know exactly how to end it,1
"I absolutely'm struggling, but I absolutely'm using my resources #mentalhealth",0
"I'm going through difficulties, but I'm strong #depression",0
I'm exercising to help with my mood,0
I'm going to end my pain forever right now,1
I'm making progress in therapy,0
