text,label
I'm in counseling and it's helping,0
I can't escape this pain,1
I'm not alone because I have support,0
"I'm having a tough time, but I'm staying strong",0
This is my final message,1
I've made my final arrangements,1
I so'm using my mental health tools,0
I completely'm working with a counselor to get better,0
I want to take my own life,1
I'm managing my emotions with healthy tools,0
I'm making progress in my healing with all the stress I'm under,0
I have a wonderful support system with all the pressure I'm facing,0
I've been planning this 4 weeks,1
I'm isolated from everyone,1
I absolutely'm making positive progress,0
I have a great support system,0
"I'm struggling right now, but I know this will pass with all the stress I'm under",0
"I'm struggling right now, but I know this will pass",0
I have a strong support system,0
I'm committed to getting better,0
I'm drowning in despair,1
I'm not alone in this struggle,0
I'm completely isolated #struggling,1
The suffering is too much right now,1
"I'm having a hard time, but I'm hanging in there",0
I want to die this week,1
I'm using breathing exercises to calm down,0
I extremely'm growing through this experience,0
I'm using my learned skills,0
"This week has been awful, but I'm taking it one day at a time #recovery lately",0
I'm going to end my life,1
I'm completely alone with all the pressure I'm facing,1
"I completely feel overwhelmed, but I completely'm not giving up",0
"I'm feeling down, but I know I'll get through this #depression",0
I have no one to talk to,1
My family is there for me this week #recovery given my current situation,0
I want to kill myself right now with all the pressure I'm facing,1
I extremely'm seeing a therapist regularly,0
I'm learning about my mental wellness,0
I absolutely'm not alone because I absolutely have support #mentalhealth,0
I'm surrounded by supportive people,0
I'm working on my recovery daily with all the stress I'm under tonight,0
I've started seeing a mental health professional with all the pressure I'm facing,0
My loved ones are helping me through this,0
No one understands my pain tonight,1
I'm using my mental health tools,0
I'm in constant agony,1
I'm committed to getting better,0
"I'm having a difficult time, but I'm coping",0
I'm getting professional help,0
I have everything I need,1
I'm journaling 2 process my emotions #mentalhealth,0
I've been researching suicide methods today,1
I'm alone in this world,1
"I'm going through difficulties, but I'm strong tonight",0
I know what I'm going to do,1
I'm using my therapy tools today,0
I'm completely worthless,1
I so'm journaling to process my emotions,0
"I extremely'm having a hard time, but I extremely'm hanging in there #recovery",0
I'm committed to my wellness tonight,0
I'm making progress in my treatment,0
Goodbye to all my loved ones right now,1
I'm using the tools I've learned in therapy tonight #struggling,0
I've overcome challenges before,0
I'm going to kill myself tonight,1
I'm learning about my mental health #struggling after everything that's happened,0
I have no one who cares after months of struggling,1
I completely'm alone in this world,1
I absolutely have people who understand me,0
I'm drowning in this suffering with all the pressure I'm facing,1
I have my suicide plan ready after everything that's happened,1
I have the means to end it,1
I'm making positive changes,0
I'm working on my emotional intelligence,0
I'm not alone in this struggle,0
I've written my suicide note 😞,1
I'm developing emotional intelligence given my current situation,0
No one would notice if I was gone #recovery,1
I'm exercising to help with my mood,0
I totally'm making positive progress right now,0
I'm working on my mental health 😭,0
I extremely'm going to end it all tonight,1
This is my final goodbye this week #depression,1
I want to die,1
"I'm struggling, but I'm using my resources this week",0
I'm working towards recovery,0
I'm surrounded by caring people,0
No one understands my pain 😓,1
I'm working with a therapist #coping,0
I'm committed to getting better 🥀 #mentalhealth,0
I'm worthless adn useless,1
I'm going to end it all tonight #struggling,1
I'm making positive progress,0
I'm learning about my mental wellness 😔,0
I'm becoming more self-aware right now,0
I so'm in treatment for my depression #recovery,0
"I'm having a difficult time, but I'm coping",0
I'm committed 2 getting better after months of struggling,0
I'm becoming more self-aware #mentalhealth after everything that's happened,0
I've been planning this for weeks,1
I extremely'm making progress in my healing,0
"I extremely'm struggling, but I extremely'm using my coping skills lately",0
I'm working on my mental health,0
I totally have no support system,1
I totally'm learning to recognize my warning signs tonight,0
I'm saying goodbye forever,1
I'm practicing mindfulness to manage my thoughts #depression,0
No one understadns my pain,1
I absolutely'm managing my emotions with healthy tools,0
I'm focusing on self-care,0
I want to take my own life,1
I'm going 2 therapy 2 work on my issues,0
I've been planning my suicide,1
I absolutely'm working with a counselor to get better,0
"I'm going through a tough time, but I'm strong",0
I absolutely'm grateful for my support network tonight,0
I really want to kill myself this week,1
I'm leaving this life tonight,1
I'm working on my emotional intelligence,0
"I'm having challenges, but I'm persevering this week",0
"I'm having a rough patch, but I'm not giving up today",0
I'm building my mental health understanding,0
I'm developing mental health awareness #coping this week,0
"I'm going through a tough time, but I'm strong",0
My support network is helping me,0
I'm journaling to process my emotions,0
I totally have people who understand me lately #struggling,0
This is my last message to you after everything that's happened,1
I'm working on my mental health with a professional #coping,0
I have people who understand me tonight 😢,0
I'm working with a therapist given my current situation,0
I'm leaving this world tonight right now,1
I'm committed to getting better,0
I absolutely'm a burden on society,1
I'm becoming more self-aware #mentalhealth,0
My support system is strong today,0
"I'm having a hard day, but I'm resilient",0
"I'm having a difficult time, but I'm coping lately",0
"I'm going thru a tough time, but I'm strong with all the pressure I'm facing",0
My loved ones are helping me through this after months of struggling right now #mentalhealth,0
I have a wonderful support system,0
"I completely'm feeling down, but I completely know I completely'll get through this",0
"I'm having challenges, but I'm persevering lately #depression",0
I'm learning about psychological wellness,0
I really want to die,1
I really'm developing my emotional skills with all the stress I really'm under,0
My family is there for me,0
I'm using breathing exercises to calm down recently,0
I really want to die with all the stress I'm under,1
The pain is overwhelming me,1
"I'm having challenges, but I'm persevering",0
I totally'm developing my emotional skills,0
I'm practicing self-care techniques #mentalhealth,0
I completely'm working towards healing 😢,0
I have no one who cares,1
"Today was really rough, but tomorrow is another day tonight",0
I've started seeing a mental health professional,0
I'm using positive self-talk,0
I'm going 2 kill myself tonight right now,1
I extremely'm developing emotional intelligence,0
I'm developing better coping strategies,0
I'm building my mental health knowledge,0
"Today was really rough, but tomorrow is another day with all the pressure I'm facing",0
The emotional pain is killing me,1
I'm educating myself about depression,0
I'm a complete failure with all the stress I'm under,1
I totally'm practicing self-care techniques,0
I absolutely have no purpose in life lately,1
I'm making progress in therapy 🥀,0
I have a great support network,0
I'm working on my mental health right now #struggling,0
I'm using my therapy tools,0
I'm applying what I learned in therapy,0
I have no reason to live,1
I've thought this through after months of struggling,1
I'm working with a therapist,0
I'm journaling to process my emotions,0
I've started seeing a mental health professional,0
I'm getting mental health support,0
My friends and family are supportive,0
I want to end it all right now tonight,1
"I really'm having a tough time, but I really'm resilient",0
I'm working on my recovery daily,0
I'm saying goodbye to everyone today,1
No one understands my pain 💔,1
I'm making positive progress,0
I completely'm drowning in emotional pain today,1
I'm committed to my wellness right now,0
I'm taking medication for my depression,0
No one would miss me,1
I'm using my coping strategies effectively 😓,0
I'm applying what I learned in therapy,0
I'm using my therapy tools,0
I completely'm committed to my wellness,0
My friends have been really supportive,0
I extremely'm learning about psychological wellness,0
I'm taking it one day at a time,0
I know I can overcome this given my current situation,0
I'm understanding my mental health better #recovery,0
I have hope for the future,0
I'm using positive self-talk,0
I'm working towards recovery,0
I've been researching suicide methods 🥀,1
I'm going to kill myself today,1
I'm making positive changes,0
I'm a failure at everything,1
I'm learning 2 manage my mental health this week,0
I know exactly how to end it,1
The suffering is too much today with all the stress I'm under,1
This is my last message to you #recovery,1
I'm becoming more resilient right now,0
I'm a complete failure 💔 #coping,1
I want to take my own life,1
I'm focusing on self-care,0
Goodbye 2 everyone I love right now,1
I just wanted to say goodbye,1
I'm making positive progress 😔,0
I want 2 die tonight,1
I know what I'm going to do,1
I'm journaling 2 process my emotions lately,0
"I'm having challenges, but I'm persevering",0
I'm drowning in emotional agony,1
I really'm building a better future right now,0
I'm making progress in my healing,0
I'm reaching out to my support system,0
I absolutely'm going to take my life tonight today with all the pressure I'm facing,1
I'm using my coping strategies effectively this week,0
I'm in counseling adn it's helping,0
This is my final goodbye,1
I completely have people who care about me,0
The suffering is too much #struggling,1
I so'm making positive progress after months of struggling,0
I have a strong support system,0
I really want to end my life tonight recently,1
I'm using breathing exercises 2 calm down,0
I'm applying what I learned in tehrapy after months of struggling,0
I'm learning about my mental health,0
I have a great support system,0
I'm building my mental health understadning #depression,0
I totally'm committed to getting better,0
I have the means to end it today,1
I'm working with a therapist,0
I'm growing thru this experience,0
I extremely know how I extremely'm going to do it,1
I'm worthless and pathetic,1
I'm getting the help I need,0
I completely'm worthless and useless,1
I totally'm using positive self-talk #coping,0
"I'm having a hard time, but I'm hanging in there",0
I want to die tonight,1
"I'm having challenges, but I'm coping well",0
I have a strong support system,0
I'm applying my coping techniques #recovery,0
I have hope for the future today,0
I absolutely'm becoming more self-aware after months of struggling,0
"Thank you for everything, goodbye #recovery today",1
I'm getting the help I need,0
"I'm having a rough day, but I'm staying positive after months of struggling",0
I'm learning about emotional regulation,0
I'm focusing on self-care #struggling right now,0
I totally have people who support me,0
I totally'm focusing on self-care,0
I'm using my therapy tools,0
"I feel overwhelmed, but I'm not giving up #struggling",0
I've started seeing a mental health professional,0
I absolutely'm committed to my wellness,0
I'm being crushed by pain,1
I'm building my mental health knowledge,0
I really'm committed to my healing journey this week,0
I'm developing better coping strategies,0
I'm working towards healing,0
I extremely'm going to therapy to work on my issues,0
I'm using my mental health tools,0
"This week has been awful, but I'm taking it one day at a time",0
I'm drowning in this suffering #mentalhealth,1
I'm being destroyed by the pain tonight,1
My friends and family are supportive after everything that's happened,0
I really've thought this thru lately,1
I extremely'm developing my emotional skills,0
I'm working with a mental health counselor,0
I'm a failure in every way #recovery recently,1
The pain is too intense,1
I'm managing my emotions with healthy tools,0
"I absolutely'm having a difficult time, but I absolutely'm coping",0
The pain is unbearable,1
I'm worthless and pathetic 😪,1
I'm surrounded by caring people,0
"I'm having challenges, but I'm persevering",0
"I'm feeling down, but I know I'll get through this",0
I believe I can get through this,0
"This week has been awful, but I'm taking it one day at a time",0
"I'm struggling today, but I'm managing",0
I absolutely'm not alone in this struggle,0
I'm going to take my life tonight,1
I'm learning to recognize my warning signs,0
"I'm struggling, but I'm using my resources",0
My loved ones r helping me thru this with all the pressure I'm facing,0
My loved ones are there for me with all the stress I'm under,0
My support network is helping me,0
I absolutely'm understanding my triggers better,0
"I'm having a tough time, but I'm resilient today",0
I'm ready to execute my plan given my current situation,1
I have no reason to exist,1
I know this feeling will pass,0
I'm working with a therapist after everything that's happened today,0
I'm going to commit suicide today,1
I know I can overcome this,0
My friends have been really supportive,0
I so'm surrounded by caring people,0
I'm getting help for my mental health today,0
I'm using my coping strategies effectively,0
I completely'm journaling to process my emotions,0
I'm seeing a therapist regularly after everything that's happened,0
"This week has been awful, but I'm taking it one day at a time",0
I have no one who cares #depression,1
I'm building a better future,0
"I completely'm struggling right now, but I completely know this will pass 😔 with all the stress I completely'm under",0
I'm planning to end it all,1
I'm going to commit suicide,1
I'm better off dead 😪,1
No one would notice if I was gone this week,1
"I extremely'm having challenges, but I extremely'm coping well #mentalhealth",0
I really have a great support network,0
This is my final message,1
I'm building mental health literacy,0
I can't take this pain anymore recently,1
I can't handle this suffering this week,1
I totally have the means to end it this week,1
I'm taking it one day at a time right now,0
I'm learning about emotional regulation,0
I'm leaving forever tonight given my current situation,1
I completely know I completely can overcome this #coping,0
My family is there for me,0
I'm getting professional help,0
I'm building a better future,0
I'm being crushed by pain this week,1
I'm alone and forgotten,1
This is the end for me,1
I'm stronger than my depression,0
I'm reaching out to my support system,0
I've thought this through,1
I'm working on my emotional intelligence,0
This is my final message 😓,1
I'm in therapy and making progress,0
I'm in treatment for my depression lately #recovery,0
I completely'm applying my coping techniques #depression,0
I'm going to take my life tonight,1
I'm applying what I learned in therapy this week,0
"I'm struggling, but I'm using my coping skills #depression",0
I'm getting the help I need,0
My friends have been really supportive,0
I want to kill myself,1
I'm building my mental health knowledge recently,0
"I so'm having a difficult time, but I so'm coping",0
I completely want to die tonight,1
I'm making progress in therapy,0
My support network is helping me,0
I'm a complete failure 😭 tonight,1
I'm making progress in my treatment,0
I'm completely alone,1
This is my final goodbye 2 all #depression,1
I've chosen my method,1
I'm working on my recovery daily,0
I'm taking it one day at a time with all the pressure I'm facing #coping,0
I want to die tonight lately with all the pressure I'm facing,1
My family is tehre 4 me right now,0
"Today was really rough, but tomorrow is another day",0
I completely'm not alone because I completely have support,0
The emotional suffering is killing me,1
I totally'm alone in my pain,1
I absolutely'm working with a mental health counselor,0
I absolutely have a wonderful support system,0
I'm learning about psychological wellness,0
I'm working on my mental health,0
"Thank you for everything, goodbye",1
I'm all alone in this struggle #mentalhealth,1
I absolutely'm seeing a therapist regularly today,0
"I'm having challenges, but I'm persevering",0
I'm being destroyed by the pain,1
I'm learning to recognize my warning signs,0
I have people who understand me,0
"I absolutely'm having challenges, but I absolutely'm coping well recently",0
I'm committed 2 my healing journey,0
I'm in therapy and making progress,0
I have a great support system,0
My support network is helping me,0
"I'm struggling, but I'm using my resources",0
I'm taking steps towards wellness,0
I'm building a better future,0
I'm planning to end it all,1
I'm taking it one day at a time this week,0
I'm working on my recovery daily,0
"I'm having a tough time, but I'm resilient given my current situation",0
I so'm working on my recovery daily,0
I'm leaving this life tonight,1
I'm using my mental health tools #depression,0
My loved ones are tehre for me #struggling,0
I have no purpose in life,1
I'm learning about my mental wellness,0
I'm alone in this world,1
I'm using my therapy tools,0
"I completely'm having a hard time, but I completely'm hanging in there",0
"I totally'm feeling down, but I totally know I totally'll get through this",0
My loved ones are helping me through this this week,0
I'm in therapy and making progress,0
I've been researching suicide methods,1
My friends and family are supportive today,0
No one would miss me #mentalhealth lately,1
I'm practicing mindfulness to manage my thoughts today,0
My loved ones are helping me through this,0
I absolutely can't see any future,1
I'm learning to recognize my warning signs,0
I'm using my therapy tools,0
I'm developing emotional intelligence,0
"I'm having challenges, but I'm coping well recently 😞",0
"I'm having a bad day, but I know it's temporary lately",0
I'm saying goodbye to teh world recently,1
I totally'm in therapy and making progress,0
I'm in constant agony,1
"I extremely'm having a rough patch, but I extremely'm not giving up right now",0
I'm going to end it all tonight #depression,1
I'm learning about my mental health recently,0
I totally'm saying goodbye to the world,1
I really want 2 die,1
"Today was really rough, but tomorrow is another day recently #mentalhealth",0
I've been planning my suicide #coping,1
I'm drowning in this suffering,1
I have a strong support system,0
The emotional suffering is killing me,1
I'm going to therapy to work on my issues,0
I'm getting mental health support #struggling,0
I have no reason to exist,1
I'm invisible to everyone,1
I so'm working on my emotional intelligence,0
I'm not alone in this struggle right now,0
I so want to die tonight,1
I'm building mental health literacy,0
I believe I can get through this,0
I'm learning about psychological wellness #struggling,0
I'm making positive changes after months of struggling,0
No one understands me tonight with all the stress I'm under,1
"I totally'm struggling right now, but I totally know this will pass",0
I completely have no support system #recovery,1
I totally'm drowning in this suffering,1
I've overcome challenges before,0
I want to take my own life 😔 #recovery,1
I have people who care about me,0
I'm surrounded by supportive people,0
The pain is too intense today,1
I'm making positive progress with all the pressure I'm facing,0
I'm taking medication for my depression after everything that's happened,0
I'm making progress in therapy this week,0
I'm committed to my recovery,0
I'm working on my mental health with a professional,0
I'm a complete failure recently,1
"This week has been awful, but I'm taking it one day at a time",0
I extremely'm developing mental health awareness,0
I have no purpose in life,1
This is my final goodbye to all right now,1
I'm practicing mindfulness to manage my thoughts tonight,0
I completely know I completely can overcome this,0
I'm in therapy and making progress #coping,0
"I'm struggling right now, but I know this will pass after months of struggling",0
I'm working with a tehrapist,0
I've been researching suicide methods,1
I'm not alone in this struggle #depression,0
I'm using the tools I've learned in therapy #depression,0
I want 2 take my own life,1
I'm getting mental health support,0
No one sees my suffering,1
I'm making positive changes,0
I'm working on my mental health,0
No one would miss me,1
I'm invisible 2 everyone,1
I want to end my life tonight,1
"I totally'm struggling, but I totally'm using my coping skills",0
I'm educating myself about depression,0
I have my suicide plan ready,1
I'm completely worthless,1
I'm learning 2 manage my mental health,0
I'm not alone in this struggle,0
"Today was really rough, but tomorrow is another day",0
"I'm having a rough patch, but I'm not giving up",0
I'm using breathing exercises to calm down,0
My support system is strong,0
I have a wonderful support system,0
I'm building a better future,0
I have no one to talk to given my current situation,1
I'm using my coping skills to get through this recently #coping,0
I'm making progress in my healing after months of struggling #coping,0
I'm completely alone,1
I'm committed 2 my healing journey,0
"I'm going through a tough time, but I'm strong #mentalhealth",0
I extremely have everything I extremely need today,1
I absolutely'm taking steps towards wellness,0
I've overcome challenges before after everything that's happened,0
I'm getting mental health support,0
I completely'm learning about emotional regulation,0
I'm a failure at everything,1
I'm taking medication for my depression,0
I'm learning to recognize my warning signs,0
I'm worthless and useless,1
No one sees my suffering,1
I totally want to die tonight,1
I'm developing better coping strategies given my current situation,0
I've made my final arrangements,1
I have a great support network 😔,0
"I'm having a bad day, but I know it's temporary",0
I'm making positive changes #depression,0
I totally'm committed to getting better,0
I've overcome challenges before with all the stress I'm under #struggling,0
I'm learning about psychological wellness,0
This is my last message to you #mentalhealth,1
No one understands me,1
I'm getting teh treatment I need #coping,0
"Thank you for everything, goodbye",1
I'm in counseling and it's helping,0
I'm growing through this experience,0
I have a great support network #recovery,0
I have no one who cares,1
I'm developing my emotional skills,0
I have people who understand me,0
I'm building a better future today,0
I know I can overcome this,0
My loved ones are there for me,0
I've been planning this for weeks,1
My friends and family are supportive #struggling,0
My loved ones are there for me after months of struggling,0
My support network is helping me,0
No one cares about me,1
I'm going to take my life tonight #coping,1
"Today was really rough, but tomorrow is another day",0
I'm drowning in this suffering,1
I'm getting professional help,0
I'm applying what I learned in therapy tonight,0
"I'm feeling down, but I know I'll get through this",0
I'm committed to my wellness,0
No one understadns my pain,1
I'm learning about my mental health after months of struggling,0
I extremely'm getting treatment for my issues tonight,0
I'm making progress in my treatment,0
I've overcome challenges before,0
I have no support system,1
I completely'm exercising to help with my mood,0
I'm learning about emotional regulation,0
I'm taking medication for my depression,0
I'm working with a mental health counselor,0
I'm working towards healing,0
I'm in counseling and it's helping,0
I've overcome challenges before recently,0
I have people who care about me recently,0
I have people who support me #coping,0
"I'm struggling, but I'm using my coping skills",0
"I'm feeling down, but I know I'll get through this today",0
I'm becoming more resilient this week,0
I'm a complete failure,1
My friends and family are supportive,0
"I'm having a hard time, but I'm hanging in there",0
My friends have been really supportive,0
I totally'm applying what I totally learned in tehrapy,0
I totally'm taking steps towards wellness,0
I'm completely abandoned,1
"I'm going through difficulties, but I'm strong after everything that's happened",0
"I'm having a difficult time, but I'm coping #depression",0
"By the time you read this, I completely'll be gone",1
I'm managing my emotions with healthy tools this week,0
The pain is destroying me,1
I have people I can talk to,0
I'm focusing on self-care,0
"Thank you for everything, goodbye",1
I'm getting treatment 4 my issues,0
I have everything I need,1
I totally'm going to take my life tonight given my current situation,1
"I really'm having a rough day, but I really'm staying positive recently",0
I have a great support network tonight,0
I'm learning about my mental health #struggling,0
I completely'm exercising to help with my mood,0
I know I can overcome this,0
I'm working towards healing,0
I have a great support network,0
I'm learning about my mental health,0
I'm committed to my recovery recently,0
My friends have been really supportive,0
I'm not alone in this struggle,0
I totally've prepared everything 4 my death,1
I absolutely'm leaving this world tonight,1
I'm completely worthless #mentalhealth,1
I totally have a great support system,0
I'm learning about my mental wellness tonight,0
I have no purpose in life,1
I'm surrounded by supportive people,0
The emotional suffering is killing me,1
I absolutely've been talking 2 my therapist about my feelings,0
I'm getting the help I need,0
I completely'm in counseling and it's helping after everything that's happened,0
I'm not alone in this struggle today,0
I'm practicing self-care techniques,0
I have a great support system,0
I know this feeling will pass,0
I'm learning about my mental health,0
I'm working on my mental health with a professional given my current situation #depression,0
"Thank you for everything, goodbye",1
My support system is strong,0
I've been talking to my therapist about my feelings with all the stress I'm under,0
"Thank u 4 everything, goodbye",1
I'm not alone in this struggle,0
This is my final message,1
I so'm getting the help I so need with all the stress I'm under,0
"I'm having a bad day, but I know it's temporary",0
I totally'm growing through this experience given my current situation,0
I'm applying what I learned in therapy with all the stress I'm under,0
I have people who understand me,0
I'm getting the treatment I need recently,0
I'm developing mental health awareness,0
I've researched teh best way to die,1
"I'm struggling, but I'm using my resources",0
There's no point in trying,1
I know how I'm going to do it,1
I want to end it all right now,1
"I'm having challenges, but I'm coping well",0
I'm committed to my wellness,0
The suffering is too much today,1
My friends and family are supportive,0
I really'm being crushed by pain recently,1
This is my last message 2 you,1
I'm committed to my recovery,0
I'm not alone because I have support with all the pressure I'm facing,0
I'm going to end my pain forever right now,1
I'm developing emotional intelligence,0
My friends have been really supportive tonight,0
I completely'm saying goodbye 2 the world given my current situation,1
I'm becoming more self-aware with all the pressure I'm facing,0
"I'm having a hard day, but I'm resilient tonight",0
My loved ones r there 4 me,0
I'm using my coping skills to get through this this week after everything that's happened,0
No one sees my suffering after months of struggling,1
I'm surrounded by supportive people,0
I'm making progress in tehrapy #struggling this week,0
I'm completely worthless,1
I extremely'm building my mental health knowledge #mentalhealth,0
I have a strong support system lately,0
I'm getting help for my mental health,0
I'm learning about emotional regulation,0
I'm a failure at everything,1
I so'm using breathing exercises to calm down,0
"I'm going through a tough time, but I'm strong",0
I'm using healthy coping mechanisms recently,0
I'm becoming more resilient,0
I'm journaling 2 process my emotions given my current situation,0
My friends and family are supportive with all the stress I'm under,0
My support network is helping me,0
I've started seeing a mental health professional after months of struggling,0
I'm getting help for my mental health,0
I'm surrounded by caring people,0
I extremely'm working towards recovery #mentalhealth,0
No one understands me,1
I'm using the tools I've learned in therapy recently,0
I'm focusing on self-care recently,0
There's no point in trying,1
I'm learning about psychological wellness,0
I'm exercising to help with my mood lately,0
I'm learning about my mental health,0
I'm learning to recognize my warning signs,0
I'm using healthy coping mechanisms,0
I extremely'm becoming more resilient,0
I have people who care about me tonight,0
I can't handle this suffering with all the stress I'm under,1
I'm becoming more self-aware,0
My support network is helping me,0
I totally'm working towards recovery,0
I completely have my suicide plan ready with all the pressure I'm facing,1
I'm not alone because I have support,0
This will be my last message right now,1
I'm stronger than my depression,0
I've overcome challenges before this week given my current situation,0
I'm getting the help I need,0
I'm working on my mental health with a professional #mentalhealth,0
I have a great support network lately,0
I'm a burden on society,1
I so'm in treatment 4 my depression,0
I so've been planning my suicide,1
I absolutely'm going to end it all tonight,1
I'm working towards recovery,0
"I'm having a rough patch, but I'm not giving up",0
My loved ones are there for me #depression recently,0
I so have my suicide plan ready #struggling,1
"I'm struggling, but I'm using my coping skills",0
This is my last goodbye,1
I'm working with a tehrapist,0
I totally'm managing my emotions with healthy tools #depression,0
I'm educating myself about depression,0
I've started seeing a mental health professional right now,0
No one sees my suffering,1
I'm learning about my mental wellness with all the stress I'm under,0
I'm understanding my mental health better,0
I want to die right now with all the pressure I'm facing,1
I'm going to end my life right now,1
I have no one 2 talk to,1
I'm surrounded by supportive people #mentalhealth,0
I can't bear this pain anymore,1
I have a great support system,0
I'm practicing healthy coping this week,0
I'm drowning in despair,1
I'm a failure in every way tonight,1
I'm going to therapy to work on my issues,0
I so believe I so can get through this,0
I'm not alone in this struggle,0
I'm getting the help I need 😪 #coping,0
I'm getting treatment for my issues,0
I'm making progress in therapy,0
No one sees my suffering this week,1
I'm surrounded by supportive people,0
"This week has been awful, but I'm taking it one day at a time",0
I'm exercising to help with my mood given my current situation,0
I'm working with a mental health counselor,0
I'm making positive changes lately,0
I've decided when to do it,1
I'm committed to getting better #depression,0
I extremely'm going to end my life right now,1
I've been talking to my therapist about my feelings,0
I so'm using my therapy tools #recovery,0
My family is there for me tonight #struggling,0
My support system is strong #coping,0
I'm becoming more resilient,0
I'm developing my emotional skills,0
I'm going to end my pain forever with all the stress I'm under,1
I'm not alone because I have support,0
I absolutely feel completely alone,1
I'm using positive self-talk with all the pressure I'm facing,0
I'm learning to manage my mental health,0
I'm practicing healthy coping #struggling,0
I'm completely alone,1
I'm learning about my mental health today,0
I have people who support me,0
The suffering is too much,1
"I'm having a bad day, but I know it's temporary",0
I'm developing mental health awareness this week,0
I'm working on my mental health,0
I can't take this pain anymore,1
I know this feeling will pass this week,0
I have my method chosen recently,1
I'm working on my mental health,0
I'm taking it one day at a time,0
I'm building mental health literacy after everything that's happened,0
I so'm planning to end it all after months of struggling,1
I'm understanding my triggers better,0
I totally'm using my learned skills,0
I'm stronger than my depression,0
"This week has been awful, but I extremely'm taking it one day at a time",0
I'm worthless to everyone,1
The pain is unbearable tonight,1
"I'm going through a tough time, but I'm strong",0
"Thank u 4 everything, goodbye",1
I'm becoming more self-aware,0
I've prepared everything for my death after months of struggling,1
"I'm having a hard day, but I'm resilient",0
"I'm struggling today, but I'm managing with all the pressure I'm facing",0
I absolutely'm using my coping skills 2 get thru this,0
I'm getting treatment for my issues #struggling,0
I'm building a better future lately,0
I'm educating myself about depression,0
I totally'm building my mental health knowledge after months of struggling,0
I know this feeling will pass,0
I'm getting mental health support #mentalhealth,0
I'm seeing a tehrapist regularly,0
I'm applying my coping techniques,0
I'm learning about my mental wellness tonight,0
I so have a great support system,0
I have a strong support system 😞 with all the pressure I'm facing,0
"I'm struggling today, but I'm managing",0
I'm committed to getting better,0
I totally'm in counseling adn it's helping,0
I'm developing better coping strategies,0
I have no reason 2 exist,1
The pain is unbearable right now 😞 #mentalhealth,1
I'm building a better future,0
I totally'm developing better coping strategies,0
I completely have a great support network after months of struggling,0
I'm working with a counselor to get better,0
My friends and family are supportive,0
My support system is strong 💔 #recovery,0
I'm growing through this experience,0
I'm using breathing exercises to calm down given my current situation lately,0
I really'm going to therapy to work on my issues,0
I'm getting mental health support 🥀,0
I'm developing emotional intelligence lately,0
I totally'm not alone in this struggle #depression,0
I'm getting treatment for my issues,0
My friends have been really supportive lately,0
"I'm having a difficult time, but I'm coping",0
I'm working on my mental health,0
"I'm having challenges, but I'm coping well",0
This is my final goodbye to all,1
I'm journaling to process my emotions #depression,0
I absolutely'm learning about emotional regulation,0
I'm leaving this world tonight #recovery,1
I've started seeing a mental health professional,0
I have my method chosen #struggling,1
I'm learning 2 recognize my warning signs after everything that's happened,0
I'm exercising to help with my mood,0
I absolutely'm alone in this world,1
I'm working on my recovery daily,0
I'm using my coping skills 2 get thru this,0
I absolutely'm being consumed by pain tonight,1
I have a strong support system #recovery,0
I'm going 2 end my pain forever,1
I so'm learning about my mental health,0
I'm using my learned skills,0
I'm taking it one day at a time after everything that's happened this week,0
I'm working towards healing,0
I'm committed to getting better,0
I've started seeing a mental health professional,0
I have people who support me,0
I have hope for the future,0
I'm getting professional help,0
I'm understanding my mental health better,0
I'm using my learned skills tonight,0
I'm committed to my healing journey with all the pressure I'm facing,0
I'm in counseling and it's helping tonight,0
I believe I can get through this,0
I'm taking medication 4 my depression,0
I have no support system right now,1
I'm getting treatment for my issues,0
I'm taking it one day at a time,0
"I'm struggling today, but I'm managing given my current situation",0
I'm using healthy coping mechanisms,0
I'm working on my mental health with a professional,0
"I completely'm having a hard time, but I completely'm hanging in there",0
I'm reaching out 2 my support system,0
I'm developing emotional intelligence,0
"By the time you read this, I totally'll be gone",1
"I'm having a rough day, but I'm staying positive",0
I'm applying my coping techniques,0
There's no point in trying,1
This is my final message,1
I'm working towards healing,0
"Thank you for everything, goodbye",1
I'm getting mental health support,0
I'm committed to getting better,0
I have hope 4 the future,0
"I'm struggling, but I'm using my resources tonight",0
I'm practicing healthy coping #coping this week,0
I'm a failure in every way,1
This is my last goodbye,1
I have the means to end it,1
I'm grateful for my support network today,0
I'm understanding my triggers better #coping,0
I'm managing my emotions with healthy tools,0
"Thank you for everything, goodbye with all the pressure I'm facing",1
I'm getting treatment for my issues,0
I've been researching suicide methods tonight,1
"I'm having a tough time, but I'm staying strong with all the pressure I'm facing recently",0
I'm practicing healthy coping #coping,0
I'm learning about emotional regulation,0
I absolutely'm practicing healthy coping,0
I'm grateful 4 my support network #depression,0
I can't handle this suffering lately,1
I'm getting the treatment I need right now,0
I'm working towards recovery,0
I totally'm building a better future #struggling,0
I'm using healthy coping mechanisms,0
I'm learning about my mental health,0
I'm a burden on society,1
I so'm being destroyed by the pain,1
I'm getting treatment for my issues #mentalhealth,0
I'm becoming more self-aware,0
I'm reaching out to my support system after everything that's happened,0
I have hope 4 teh future,0
I'm alone and forgotten #mentalhealth,1
I'm getting professional help,0
I'm working towards recovery today,0
This is my last goodbye,1
"I'm struggling today, but I'm managing",0
I'm making progress in therapy,0
I extremely'm working on my mental health this week,0
